,Path,CarProfile,Velocity,Translation,Rotation,Position,HIC15_max,HIC36_max,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,BrIC_abs_max,Chest_Resultant_Acceleration_max,Chest_Resultant_Acceleration_CLIP3ms_max
1029,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=330_pos=initial.txt,SUV,40,-200,330,initial,323.546,323.546,43.621,96.981,26.447,1.227,53.603,40.254
1030,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=60_pos=initial.txt,SUV,40,-200,60,initial,1833.983,1872.856,83.577,198.305,67.599,1.708,46.478,35.376
1031,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=90_pos=initial.txt,SUV,40,-200,90,initial,2603.218,2922.297,122.228,221.715,9.749,1.905,46.601,39.599
1032,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=0_pos=initial.txt,SUV,40,-400,0,initial,250.461,307.102,59.703,7.25,17.644,1.203,93.691,62.547
1033,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=120_pos=initial.txt,SUV,40,-400,120,initial,1253.001,1709.985,85.667,130.762,82.566,1.678,47.469,37.596
1034,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=150_pos=initial.txt,SUV,40,-400,150,initial,62.51,126.592,38.41,27.382,24.158,1.257,51.714,42.29
1035,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=180_pos=initial.txt,SUV,40,-400,180,initial,314.075,415.824,62.261,10.889,22.09,1.304,73.794,53.357
1036,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=210_pos=initial.txt,SUV,40,-400,210,initial,435.126,435.126,42.738,109.084,16.382,1.218,41.486,34.975
1037,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=240_pos=initial.txt,SUV,40,-400,240,initial,854.172,911.859,64.973,124.619,27.03,1.21,55.163,52.114
1038,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=270_pos=initial.txt,SUV,40,-400,270,initial,1271.549,1271.549,80.0,222.5,19.337,1.213,75.244,69.369
1039,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=300_pos=initial.txt,SUV,40,-400,300,initial,1025.701,1099.031,101.301,114.52,54.82,1.335,33.285,30.286
1040,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=30_pos=initial.txt,SUV,40,-400,30,initial,168.782,224.812,46.946,24.266,34.569,1.416,55.06,45.003
1041,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=330_pos=initial.txt,SUV,40,-400,330,initial,223.62,258.991,48.533,74.594,29.604,1.257,56.904,41.93
1042,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=60_pos=initial.txt,SUV,40,-400,60,initial,1713.351,1848.986,90.979,185.538,41.642,1.742,54.305,41.622
1043,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=90_pos=initial.txt,SUV,40,-400,90,initial,2366.271,2879.681,117.444,201.351,18.489,1.924,56.733,46.742
1044,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=0_pos=initial.txt,SUV,40,0,0,initial,737.594,737.594,61.384,39.923,187.972,1.235,72.963,59.355
1045,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=120_pos=initial.txt,SUV,40,0,120,initial,1603.09,1807.007,100.935,170.647,52.969,1.713,48.909,37.634
1046,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=150_pos=initial.txt,SUV,40,0,150,initial,107.569,173.054,42.635,20.027,28.774,1.329,50.722,44.339
1047,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=180_pos=initial.txt,SUV,40,0,180,initial,271.447,326.285,61.47,18.063,21.667,1.201,82.23,57.485
1048,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=210_pos=initial.txt,SUV,40,0,210,initial,300.519,300.519,40.114,100.393,25.9,1.187,56.731,39.026
1049,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=240_pos=initial.txt,SUV,40,0,240,initial,973.456,973.456,54.168,125.922,16.587,1.197,44.307,41.834
1050,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=270_pos=initial.txt,SUV,40,0,270,initial,2216.061,2216.061,89.55,196.927,7.248,1.289,66.837,53.39
1051,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=300_pos=initial.txt,SUV,40,0,300,initial,1113.408,1113.408,53.885,142.216,14.848,1.187,45.693,41.533
1052,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=30_pos=initial.txt,SUV,40,0,30,initial,93.8,164.308,40.687,16.187,30.701,1.328,48.743,42.329
1053,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=330_pos=initial.txt,SUV,40,0,330,initial,368.065,368.065,35.552,97.864,29.996,1.227,43.456,37.533
1054,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=60_pos=initial.txt,SUV,40,0,60,initial,1605.761,1698.015,99.153,183.734,65.53,1.643,47.058,35.538
1055,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=90_pos=initial.txt,SUV,40,0,90,initial,3166.696,3166.696,130.512,255.07,5.95,1.892,50.756,41.571
1056,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=0_pos=initial.txt,SUV,40,200,0,initial,350.946,501.557,74.003,41.072,56.543,1.228,75.324,59.657
1057,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=120_pos=initial.txt,SUV,40,200,120,initial,2111.525,2111.525,97.305,202.07,53.189,1.724,48.854,41.275
1058,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=150_pos=initial.txt,SUV,40,200,150,initial,139.011,212.153,44.817,16.107,17.453,1.426,61.14,43.529
1059,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=180_pos=initial.txt,SUV,40,200,180,initial,274.594,319.657,57.361,11.225,19.062,1.248,78.451,53.604
1060,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=210_pos=initial.txt,SUV,40,200,210,initial,277.196,277.196,41.669,89.916,23.069,1.217,52.587,42.484
1061,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=240_pos=initial.txt,SUV,40,200,240,initial,708.652,712.531,46.096,112.603,30.996,1.27,38.774,34.256
1062,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=270_pos=initial.txt,SUV,40,200,270,initial,1799.593,1799.593,86.179,168.571,8.196,1.261,68.631,62.611
1063,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=300_pos=initial.txt,SUV,40,200,300,initial,1000.385,1000.385,61.866,131.321,14.356,1.171,53.047,47.009
1064,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=30_pos=initial.txt,SUV,40,200,30,initial,60.266,110.78,32.221,21.218,26.623,1.237,47.123,36.422
1065,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=330_pos=initial.txt,SUV,40,200,330,initial,482.497,482.497,35.981,111.415,25.461,1.211,50.237,34.032
1066,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=60_pos=initial.txt,SUV,40,200,60,initial,1529.381,1737.892,92.323,177.549,81.922,1.661,47.265,34.596
1067,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=90_pos=initial.txt,SUV,40,200,90,initial,2710.182,3186.922,117.269,252.858,21.918,1.871,45.356,41.975
1068,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=0_pos=initial.txt,SUV,40,400,0,initial,269.668,380.141,55.114,12.051,19.281,1.252,66.511,50.911
1069,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=120_pos=initial.txt,SUV,40,400,120,initial,818.628,1289.183,78.296,136.779,30.974,1.723,55.552,50.01
1070,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=150_pos=initial.txt,SUV,40,400,150,initial,213.271,282.743,51.683,21.949,30.107,1.498,56.022,44.329
1071,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=180_pos=initial.txt,SUV,40,400,180,initial,543.644,721.869,81.72,36.554,88.909,1.5,75.363,56.563
1072,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=210_pos=initial.txt,SUV,40,400,210,initial,208.833,251.539,42.36,71.879,38.145,1.281,58.031,40.581
1073,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=240_pos=initial.txt,SUV,40,400,240,initial,942.997,995.139,46.666,116.995,62.003,1.372,37.265,31.74
1074,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=270_pos=initial.txt,SUV,40,400,270,initial,1193.293,1316.276,72.073,182.196,98.199,1.216,77.13,74.718
1075,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=300_pos=initial.txt,SUV,40,400,300,initial,789.358,833.156,90.631,119.726,22.554,1.175,58.25,54.349
1076,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=30_pos=initial.txt,SUV,40,400,30,initial,203.21,203.21,75.385,84.857,64.935,1.187,49.191,39.531
1077,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=330_pos=initial.txt,SUV,40,400,330,initial,382.085,382.085,34.627,105.025,12.619,1.158,38.357,34.217
1078,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=60_pos=initial.txt,SUV,40,400,60,initial,1465.273,1904.564,84.341,143.221,92.072,1.589,52.504,39.373
1079,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=90_pos=initial.txt,SUV,40,400,90,initial,1687.598,2347.361,104.911,177.824,18.71,1.904,48.405,41.343
1080,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=0_pos=initial.txt,SUV,60,-200,0,initial,239.824,294.051,58.968,9.854,17.838,1.166,68.826,56.98
1081,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=120_pos=initial.txt,SUV,60,-200,120,initial,1480.531,1632.506,94.225,158.644,71.006,1.637,45.867,37.601
1082,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=150_pos=initial.txt,SUV,60,-200,150,initial,84.909,147.439,36.079,15.774,17.589,1.264,49.609,43.947
1083,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=180_pos=initial.txt,SUV,60,-200,180,initial,611.86,611.86,83.473,34.423,135.89,1.204,84.519,54.713
1084,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=210_pos=initial.txt,SUV,60,-200,210,initial,436.11,436.11,45.674,95.548,30.579,1.193,49.036,35.637
1085,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=240_pos=initial.txt,SUV,60,-200,240,initial,1107.841,1107.841,57.127,127.842,16.114,1.199,52.048,43.71
1086,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=270_pos=initial.txt,SUV,60,-200,270,initial,1885.25,1885.25,84.551,169.609,6.68,1.274,63.77,57.549
1087,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=300_pos=initial.txt,SUV,60,-200,300,initial,789.417,789.417,51.962,119.502,27.44,1.247,43.344,37.643
1088,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=30_pos=initial.txt,SUV,60,-200,30,initial,188.986,188.986,41.432,51.288,37.235,1.296,48.875,38.977
1089,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=330_pos=initial.txt,SUV,60,-200,330,initial,354.851,354.851,42.739,97.186,30.716,1.225,52.487,40.752
1090,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=60_pos=initial.txt,SUV,60,-200,60,initial,2055.709,2055.709,134.093,194.353,74.701,1.707,47.807,35.604
1091,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=90_pos=initial.txt,SUV,60,-200,90,initial,2788.249,3028.17,125.281,233.329,19.275,1.919,55.268,40.617
1092,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=0_pos=initial.txt,SUV,60,-400,0,initial,242.951,310.909,55.216,8.675,19.024,1.184,90.671,63.408
1093,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=120_pos=initial.txt,SUV,60,-400,120,initial,1251.345,1711.969,78.304,145.403,83.933,1.69,49.238,38.212
1094,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=150_pos=initial.txt,SUV,60,-400,150,initial,62.762,123.701,39.325,20.89,22.863,1.257,49.219,42.959
1095,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=180_pos=initial.txt,SUV,60,-400,180,initial,291.228,386.76,59.438,11.866,22.006,1.272,66.154,50.116
1096,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=210_pos=initial.txt,SUV,60,-400,210,initial,454.595,454.595,43.331,118.152,17.836,1.214,41.665,32.973
1097,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=240_pos=initial.txt,SUV,60,-400,240,initial,858.723,858.723,62.073,127.584,19.652,1.194,53.938,51.62
1098,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=270_pos=initial.txt,SUV,60,-400,270,initial,1167.657,1168.491,81.524,148.519,23.023,1.253,74.847,70.069
1099,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=300_pos=initial.txt,SUV,60,-400,300,initial,1009.336,1127.13,45.303,121.703,84.704,1.355,33.818,29.048
1100,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=30_pos=initial.txt,SUV,60,-400,30,initial,176.712,232.064,47.747,22.161,30.73,1.431,55.573,44.552
1101,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=330_pos=initial.txt,SUV,60,-400,330,initial,241.98,275.214,42.53,87.242,22.888,1.251,55.942,42.836
1102,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=60_pos=initial.txt,SUV,60,-400,60,initial,1698.589,1888.339,80.811,189.652,41.227,1.744,55.452,42.563
1103,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=90_pos=initial.txt,SUV,60,-400,90,initial,2450.476,3318.074,142.585,206.095,16.534,1.92,56.158,45.199
1104,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=0_pos=initial.txt,SUV,60,0,0,initial,720.339,720.339,60.319,47.581,158.589,1.194,72.754,58.689
1105,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=120_pos=initial.txt,SUV,60,0,120,initial,1514.884,1716.315,88.069,162.48,50.115,1.706,49.544,39.568
1106,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=150_pos=initial.txt,SUV,60,0,150,initial,111.429,171.283,42.52,15.139,26.774,1.332,51.217,43.318
1107,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=180_pos=initial.txt,SUV,60,0,180,initial,277.199,326.215,58.659,26.284,31.793,1.223,82.861,57.572
1108,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=210_pos=initial.txt,SUV,60,0,210,initial,325.911,325.911,40.985,97.816,25.508,1.204,61.73,41.037
1109,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=240_pos=initial.txt,SUV,60,0,240,initial,1007.446,1044.84,56.604,142.92,15.494,1.252,44.164,42.491
1110,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=270_pos=initial.txt,SUV,60,0,270,initial,2082.229,2082.229,88.138,224.396,3.733,1.269,70.247,51.349
1111,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=300_pos=initial.txt,SUV,60,0,300,initial,1132.491,1132.491,53.784,133.571,16.753,1.194,46.475,42.312
1112,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=30_pos=initial.txt,SUV,60,0,30,initial,113.395,161.568,41.018,19.548,40.264,1.31,50.564,40.753
1113,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=330_pos=initial.txt,SUV,60,0,330,initial,377.293,377.293,40.128,103.962,27.215,1.193,44.693,37.288
1114,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=60_pos=initial.txt,SUV,60,0,60,initial,1651.461,1786.031,96.751,189.26,65.938,1.657,47.183,35.805
1115,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=90_pos=initial.txt,SUV,60,0,90,initial,3003.136,3003.136,137.166,244.893,8.971,1.889,49.952,40.793
1116,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=0_pos=initial.txt,SUV,60,200,0,initial,334.557,399.501,72.749,35.53,122.345,1.217,73.967,57.157
1117,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=120_pos=initial.txt,SUV,60,200,120,initial,1865.174,1906.44,93.04,196.696,57.599,1.736,46.256,39.246
1118,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=150_pos=initial.txt,SUV,60,200,150,initial,142.554,210.721,47.387,16.216,16.001,1.412,57.734,43.668
1119,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=180_pos=initial.txt,SUV,60,200,180,initial,255.063,305.289,53.771,9.48,20.276,1.23,72.839,55.285
1120,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=210_pos=initial.txt,SUV,60,200,210,initial,286.941,286.941,43.771,92.168,24.285,1.21,53.514,43.651
1121,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=240_pos=initial.txt,SUV,60,200,240,initial,987.548,987.548,63.471,108.142,41.071,1.375,38.267,34.944
1122,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=270_pos=initial.txt,SUV,60,200,270,initial,1736.861,1736.861,88.372,166.428,9.742,1.252,66.947,61.074
1123,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=300_pos=initial.txt,SUV,60,200,300,initial,1073.122,1073.122,61.066,129.101,11.423,1.157,52.127,46.821
1124,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=30_pos=initial.txt,SUV,60,200,30,initial,63.949,107.899,32.874,17.409,25.492,1.221,49.755,36.474
1125,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=330_pos=initial.txt,SUV,60,200,330,initial,393.552,393.552,35.077,100.515,25.407,1.198,50.982,33.162
1126,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=60_pos=initial.txt,SUV,60,200,60,initial,1668.657,1803.908,92.735,175.628,88.586,1.667,43.61,34.935
1127,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=90_pos=initial.txt,SUV,60,200,90,initial,2593.789,2856.223,122.915,243.239,13.539,1.876,46.998,39.642
1128,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=0_pos=initial.txt,SUV,60,400,0,initial,302.704,410.992,58.584,12.116,19.683,1.269,65.275,54.444
1129,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=120_pos=initial.txt,SUV,60,400,120,initial,928.675,1365.401,95.993,134.789,17.305,1.73,55.718,48.278
1130,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=150_pos=initial.txt,SUV,60,400,150,initial,159.796,225.703,49.421,18.693,21.619,1.415,53.121,46.799
1131,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=180_pos=initial.txt,SUV,60,400,180,initial,546.881,687.917,84.456,23.716,81.87,1.499,74.745,55.661
1132,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=210_pos=initial.txt,SUV,60,400,210,initial,252.449,298.437,38.925,72.642,26.707,1.271,57.949,41.133
1133,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=240_pos=initial.txt,SUV,60,400,240,initial,1080.255,1145.396,62.765,123.245,76.826,1.386,36.338,32.265
1134,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=270_pos=initial.txt,SUV,60,400,270,initial,867.74,1047.256,69.477,182.675,44.446,1.209,78.53,74.21
1135,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=300_pos=initial.txt,SUV,60,400,300,initial,720.412,880.854,84.482,107.619,31.806,1.188,57.436,54.029
1136,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=30_pos=initial.txt,SUV,60,400,30,initial,228.07,228.07,89.499,36.017,57.431,1.185,51.276,42.668
1137,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=330_pos=initial.txt,SUV,60,400,330,initial,389.3,389.3,33.174,104.857,14.542,1.158,35.737,33.498
1138,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=60_pos=initial.txt,SUV,60,400,60,initial,1314.565,1825.232,82.857,146.814,90.807,1.583,51.385,39.897
1139,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=90_pos=initial.txt,SUV,60,400,90,initial,2038.774,2420.543,95.154,202.087,22.984,1.863,46.722,40.52
1140,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=0_pos=initial.txt,SUV,80,-200,0,initial,246.737,306.502,56.862,15.344,24.405,1.18,73.684,55.644
1141,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=120_pos=initial.txt,SUV,80,-200,120,initial,1355.77,1502.931,77.882,173.18,71.672,1.637,49.57,36.901
1142,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=150_pos=initial.txt,SUV,80,-200,150,initial,90.249,158.135,39.712,14.633,18.772,1.286,51.388,41.994
