FCR_VelPath,CarProfile,Velocity,Translation,Rotation,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,Head_X_Acceleration_max_index,Head_Y_Acceleration_max_index,Head_Z_Acceleration_max_index,MaxAccel,MaxAccelIndex
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=240_pos=initial.txt,RDS,40,200,240,197.666,488.308,17.119,114,163,117,491.8645000129609,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=270_pos=initial.txt,RDS,40,200,270,290.577,589.078,20.11,109,109,112,600.6415405289581,109
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=300_pos=initial.txt,RDS,40,200,300,173.287,356.418,23.579,118,290,120,357.6355823642273,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=30_pos=initial.txt,RDS,40,200,30,193.94,505.065,49.221,132,132,132,543.2550825036062,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=330_pos=initial.txt,RDS,40,200,330,142.559,226.369,35.215,126,126,128,236.8998159264798,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=60_pos=initial.txt,RDS,40,200,60,301.098,573.909,151.404,126,126,126,665.5484333247281,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=90_pos=initial.txt,RDS,40,200,90,479.306,968.015,77.269,123,123,123,1082.9394166905183,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=0_pos=initial.txt,RDS,40,400,0,31.128,18.165,23.938,182,180,74,31.8564932784511,74
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=120_pos=initial.txt,RDS,40,400,120,174.581,194.405,91.108,144,142,142,269.0392461073291,142
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=150_pos=initial.txt,RDS,40,400,150,60.79,40.868,13.338,154,144,158,62.919261732795306,158
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=180_pos=initial.txt,RDS,40,400,180,33.428,28.578,41.563,151,150,82,51.814834410620286,151
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=210_pos=initial.txt,RDS,40,400,210,101.421,106.871,43.582,130,137,140,144.43815931048138,140
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=240_pos=initial.txt,RDS,40,400,240,90.275,344.932,136.919,126,127,127,378.05357269440003,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=270_pos=initial.txt,RDS,40,400,270,56.239,444.83,73.488,118,118,122,452.22085217291783,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=300_pos=initial.txt,RDS,40,400,300,77.671,346.374,40.484,124,124,271,348.8172660477116,124
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=30_pos=initial.txt,RDS,40,400,30,292.022,493.899,76.376,143,143,142,508.1429375687514,143
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=330_pos=initial.txt,RDS,40,400,330,51.799,401.687,188.665,132,132,144,445.34484759902637,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=60_pos=initial.txt,RDS,40,400,60,457.708,816.45,404.206,130,130,130,1019.543871640647,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=90_pos=initial.txt,RDS,40,400,90,242.154,338.897,44.977,131,138,130,406.0714675694415,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=0_pos=initial.txt,RDS,60,-200,0,34.696,10.475,37.939,137,152,80,40.85724627284614,147
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=120_pos=initial.txt,RDS,60,-200,120,452.322,700.668,135.248,123,123,123,844.8803817180276,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=150_pos=initial.txt,RDS,60,-200,150,206.104,727.333,51.125,132,132,132,757.6977743995293,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=180_pos=initial.txt,RDS,60,-200,180,34.132,21.134,52.718,132,135,67,55.79238990220799,136
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=210_pos=initial.txt,RDS,60,-200,210,117.043,200.104,37.587,127,127,129,212.85109524970738,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=240_pos=initial.txt,RDS,60,-200,240,99.291,372.843,16.824,117,271,120,373.0834945022361,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=270_pos=initial.txt,RDS,60,-200,270,201.296,690.289,23.435,105,105,108,697.0245090884538,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=300_pos=initial.txt,RDS,60,-200,300,215.256,417.711,29.664,115,132,118,417.9594663672543,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=30_pos=initial.txt,RDS,60,-200,30,303.215,625.495,96.94,128,128,128,701.8409327262125,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=330_pos=initial.txt,RDS,60,-200,330,90.676,287.02,79.818,127,127,127,311.4057329273178,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=60_pos=initial.txt,RDS,60,-200,60,457.246,866.331,70.871,126,126,126,982.15375818555,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=90_pos=initial.txt,RDS,60,-200,90,648.389,863.758,48.784,120,120,120,1081.1410900252565,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=0_pos=initial.txt,RDS,60,-400,0,35.737,28.542,56.086,138,139,80,61.67585457048811,139
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=120_pos=initial.txt,RDS,60,-400,120,284.955,726.169,153.378,131,131,131,795.0129429575345,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=150_pos=initial.txt,RDS,60,-400,150,265.804,676.283,38.696,137,132,138,712.8507876589603,137
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=180_pos=initial.txt,RDS,60,-400,180,29.635,17.008,62.034,135,135,70,66.36678524683865,135
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=210_pos=initial.txt,RDS,60,-400,210,80.523,518.928,212.611,128,128,128,566.545373323267,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=240_pos=initial.txt,RDS,60,-400,240,176.598,398.239,24.677,120,125,122,398.4880634736754,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=270_pos=initial.txt,RDS,60,-400,270,77.748,602.008,73.0,113,113,119,607.0666681222089,113
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=300_pos=initial.txt,RDS,60,-400,300,200.4,389.737,49.021,117,117,120,392.81843436758413,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=30_pos=initial.txt,RDS,60,-400,30,290.143,771.401,175.595,129,129,129,842.6601137321024,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=330_pos=initial.txt,RDS,60,-400,330,78.508,164.411,21.364,131,226,132,168.2726248383854,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=60_pos=initial.txt,RDS,60,-400,60,373.053,554.872,69.528,133,133,133,672.2243821649137,133
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=90_pos=initial.txt,RDS,60,-400,90,598.6,772.334,118.099,128,128,128,984.2607080225239,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=0_pos=initial.txt,RDS,60,0,0,33.799,10.94,57.519,137,141,73,61.795902178057084,141
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=120_pos=initial.txt,RDS,60,0,120,333.076,666.754,56.79,126,126,126,747.479513024939,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=150_pos=initial.txt,RDS,60,0,150,226.884,625.857,49.101,130,130,130,667.5209675403462,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=180_pos=initial.txt,RDS,60,0,180,40.24,14.35,59.417,144,137,128,69.91687413636282,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=210_pos=initial.txt,RDS,60,0,210,67.62,252.411,65.698,129,129,129,269.4438801030745,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=240_pos=initial.txt,RDS,60,0,240,111.732,380.114,22.405,115,118,120,380.45455203742796,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=270_pos=initial.txt,RDS,60,0,270,127.255,482.915,15.499,108,132,110,482.9892887290566,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=300_pos=initial.txt,RDS,60,0,300,121.356,369.519,16.988,115,190,120,369.5297394554327,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=30_pos=initial.txt,RDS,60,0,30,307.318,585.065,32.383,129,126,129,660.8964711095075,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=330_pos=initial.txt,RDS,60,0,330,111.463,235.157,39.844,126,126,128,248.6911887080039,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=60_pos=initial.txt,RDS,60,0,60,330.896,703.226,88.386,126,126,126,782.1963020163162,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=90_pos=initial.txt,RDS,60,0,90,710.524,1384.247,11.895,120,286,120,1555.9865323176805,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=0_pos=initial.txt,RDS,60,200,0,31.848,14.898,53.051,136,153,70,55.128321224212876,153
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=120_pos=initial.txt,RDS,60,200,120,432.588,843.441,65.325,125,273,125,948.7138955628299,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=150_pos=initial.txt,RDS,60,200,150,206.236,558.087,94.77,128,128,128,602.474680102824,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=180_pos=initial.txt,RDS,60,200,180,36.75,10.694,53.075,151,135,82,57.004790789897655,135
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=210_pos=initial.txt,RDS,60,200,210,107.47,393.774,62.411,127,127,127,412.91996427516074,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=240_pos=initial.txt,RDS,60,200,240,126.485,528.851,30.143,116,120,119,531.2071446639249,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=270_pos=initial.txt,RDS,60,200,270,214.815,584.042,27.216,108,108,111,601.2140803781961,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=300_pos=initial.txt,RDS,60,200,300,67.731,469.152,14.115,117,131,123,469.2651050142126,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=30_pos=initial.txt,RDS,60,200,30,208.816,609.578,37.781,133,126,133,645.225127436928,133
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=330_pos=initial.txt,RDS,60,200,330,152.01,249.076,36.591,126,126,128,259.37908119391585,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=60_pos=initial.txt,RDS,60,200,60,403.182,653.392,60.077,126,122,126,769.5608834634204,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=90_pos=initial.txt,RDS,60,200,90,338.333,729.08,48.971,122,122,121,777.0996010563898,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=0_pos=initial.txt,RDS,60,400,0,31.372,18.572,25.25,183,185,73,32.22230688513782,73
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=120_pos=initial.txt,RDS,60,400,120,218.32,236.533,80.77,142,142,142,331.8663516974868,142
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=150_pos=initial.txt,RDS,60,400,150,62.299,40.849,19.81,148,149,153,74.50970754203777,148
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=180_pos=initial.txt,RDS,60,400,180,32.91,30.695,43.774,151,150,82,53.557964020302336,151
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=210_pos=initial.txt,RDS,60,400,210,92.845,105.959,43.634,129,300,138,120.01872228531681,138
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=240_pos=initial.txt,RDS,60,400,240,78.415,308.212,57.358,125,128,127,314.5259092729882,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=270_pos=initial.txt,RDS,60,400,270,87.109,377.685,61.75,121,135,146,379.72477206260857,121
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=300_pos=initial.txt,RDS,60,400,300,205.54,378.261,41.24,124,124,127,380.5898821172208,124
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=30_pos=initial.txt,RDS,60,400,30,311.61,633.218,35.984,141,136,141,706.2754387864553,141
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=330_pos=initial.txt,RDS,60,400,330,42.963,338.157,160.966,131,131,132,376.1545158641592,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=60_pos=initial.txt,RDS,60,400,60,320.611,749.245,367.364,131,131,131,893.9327669584554,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=90_pos=initial.txt,RDS,60,400,90,414.883,601.479,25.671,130,130,130,731.1387634170412,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=0_pos=initial.txt,RDS,80,-200,0,34.128,7.219,51.943,148,134,80,53.76125368701887,134
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=120_pos=initial.txt,RDS,80,-200,120,335.683,551.108,81.966,128,128,127,647.3308582857765,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=150_pos=initial.txt,RDS,80,-200,150,169.673,733.424,56.19,132,132,132,754.888738030314,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=180_pos=initial.txt,RDS,80,-200,180,31.5,20.125,58.107,202,135,72,60.85092159532179,135
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=210_pos=initial.txt,RDS,80,-200,210,141.975,251.71,41.711,126,126,128,262.42584329673025,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=240_pos=initial.txt,RDS,80,-200,240,121.77,446.53,9.973,116,122,121,447.4079523432725,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=270_pos=initial.txt,RDS,80,-200,270,216.497,507.49,21.451,106,109,109,513.2032382497212,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=300_pos=initial.txt,RDS,80,-200,300,118.469,414.535,39.521,116,135,122,414.9024875485805,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=30_pos=initial.txt,RDS,80,-200,30,201.305,544.661,77.571,129,128,128,578.1661323512473,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=330_pos=initial.txt,RDS,80,-200,330,68.786,266.15,63.207,128,128,128,282.0681852761846,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=60_pos=initial.txt,RDS,80,-200,60,523.665,950.175,117.663,126,126,126,1091.2846303412323,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=90_pos=initial.txt,RDS,80,-200,90,481.071,1105.109,79.157,121,121,121,1207.874595962263,121
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=0_pos=initial.txt,RDS,80,-400,0,33.995,23.42,70.121,137,137,80,74.04107728146586,137
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=120_pos=initial.txt,RDS,80,-400,120,293.455,875.433,165.589,130,130,130,938.0397067475343,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=150_pos=initial.txt,RDS,80,-400,150,246.539,598.766,41.283,136,131,136,647.5405193445426,136
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=180_pos=initial.txt,RDS,80,-400,180,28.065,10.238,37.778,145,145,67,42.97243967940382,145
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=210_pos=initial.txt,RDS,80,-400,210,129.746,471.745,185.671,127,127,130,509.5313011641189,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=240_pos=initial.txt,RDS,80,-400,240,68.087,433.016,24.377,120,118,140,434.2088247801973,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=270_pos=initial.txt,RDS,80,-400,270,228.543,675.46,31.589,110,110,113,689.0694887781638,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=300_pos=initial.txt,RDS,80,-400,300,184.773,344.232,41.157,117,116,120,345.47671397360494,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=30_pos=initial.txt,RDS,80,-400,30,338.644,792.844,165.858,129,129,129,877.9466061418543,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=330_pos=initial.txt,RDS,80,-400,330,74.754,186.956,28.121,131,136,130,188.8921012774224,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=60_pos=initial.txt,RDS,80,-400,60,363.223,525.22,88.611,132,132,132,644.7006324256243,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=90_pos=initial.txt,RDS,80,-400,90,506.155,934.379,109.62,128,128,128,1068.3040503835975,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=0_pos=initial.txt,RDS,80,0,0,36.406,14.82,50.328,136,138,73,55.28891560701838,138
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=120_pos=initial.txt,RDS,80,0,120,210.883,758.041,45.123,126,281,126,787.8050458520813,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=150_pos=initial.txt,RDS,80,0,150,224.733,866.261,95.12,129,129,129,899.978252965037,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=180_pos=initial.txt,RDS,80,0,180,33.9,12.969,66.783,132,131,76,69.44722455217342,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=210_pos=initial.txt,RDS,80,0,210,82.692,329.903,114.183,129,129,129,358.76414782137863,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=240_pos=initial.txt,RDS,80,0,240,308.87,1162.492,325.617,107,107,109,1207.2355415796042,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=270_pos=initial.txt,RDS,80,0,270,259.775,579.753,24.905,104,104,107,583.9384022908581,104
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=300_pos=initial.txt,RDS,80,0,300,62.333,397.444,8.955,114,112,118,397.4936518788696,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=30_pos=initial.txt,RDS,80,0,30,220.395,526.702,39.842,130,123,130,571.0014341120344,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=330_pos=initial.txt,RDS,80,0,330,102.379,218.914,34.413,126,126,128,229.50910808506052,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=60_pos=initial.txt,RDS,80,0,60,453.963,725.499,84.231,125,125,125,859.9570138855779,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=0_rot=90_pos=initial.txt,RDS,80,0,90,543.895,788.142,35.019,119,119,119,958.2358339939079,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=200_rot=0_pos=initial.txt,RDS,80,200,0,32.556,13.061,49.008,138,139,75,53.636259563843566,139
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=200_rot=120_pos=initial.txt,RDS,80,200,120,335.124,607.026,56.963,127,277,127,694.9308114452833,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=200_rot=150_pos=initial.txt,RDS,80,200,150,239.938,701.805,101.768,128,128,128,748.6369131247804,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=200_rot=180_pos=initial.txt,RDS,80,200,180,34.106,10.721,59.714,150,132,80,62.29434264842996,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=200_rot=210_pos=initial.txt,RDS,80,200,210,95.136,376.712,79.42,129,129,129,396.5732288493514,129
